Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00      47/47          __gnu_cxx::new_allocator<QImage>::~new_allocator() [140]
-----------------------------------------------
                0.00    0.00      47/47          std::_Vector_base<QImage, std::allocator<QImage> >::~_Vector_base() [143]
[142]    0.0    0.00    0.00      47         std::_Vector_base<QImage, std::allocator<QImage> >::_Vector_impl::~_Vector_impl() [142]
                0.00    0.00      47/47          std::allocator<QImage>::~allocator() [141]
-----------------------------------------------
                0.00    0.00      47/47          std::vector<QImage, std::allocator<QImage> >::~vector() [144]
[143]    0.0    0.00    0.00      47         std::_Vector_base<QImage, std::allocator<QImage> >::~_Vector_base() [143]
                0.00    0.00      47/454         std::_Vector_base<QImage, std::allocator<QImage> >::_M_deallocate(QImage*, unsigned int) [101]
                0.00    0.00      47/47          std::_Vector_base<QImage, std::allocator<QImage> >::_Vector_impl::~_Vector_impl() [142]
-----------------------------------------------
                0.00    0.00      47/47          GameObject::~GameObject() [139]
[144]    0.0    0.00    0.00      47         std::vector<QImage, std::allocator<QImage> >::~vector() [144]
                0.00    0.00      47/861         std::_Vector_base<QImage, std::allocator<QImage> >::_M_get_Tp_allocator() [88]
                0.00    0.00      47/454         void std::_Destroy<QImage*, QImage>(QImage*, QImage*, std::allocator<QImage>&) [103]
                0.00    0.00      47/47          std::_Vector_base<QImage, std::allocator<QImage> >::~_Vector_base() [143]
-----------------------------------------------
                0.00    0.00      44/44          Player::Shoot() [20]
[145]    0.0    0.00    0.00      44         GameObject::ResetCharge() [145]
-----------------------------------------------
                0.00    0.00      44/44          Player::Shoot() [20]
[146]    0.0    0.00    0.00      44         Bubble::Bubble(GameObject*) [146]
                0.00    0.00      44/227         GameObject::GameObject(QObject*, char const*) [118]
-----------------------------------------------
                0.00    0.00      44/44          GameWidget::OnTimer() [1]
[147]    0.0    0.00    0.00      44         Bubble::~Bubble() [147]
                0.00    0.00      44/44          Bubble::~Bubble() [148]
-----------------------------------------------
                0.00    0.00      44/44          Bubble::~Bubble() [147]
[148]    0.0    0.00    0.00      44         Bubble::~Bubble() [148]
                0.00    0.00      44/47          GameObject::~GameObject() [139]
-----------------------------------------------
                0.00    0.00      44/44          std::enable_if<std::allocator_traits<std::allocator<Bubble*> >::__destroy_helper<Bubble*>::value, void>::type std::allocator_traits<std::allocator<Bubble*> >::_S_destroy<Bubble*>(std::allocator<Bubble*>&, Bubble**) [151]
[149]    0.0    0.00    0.00      44         void __gnu_cxx::new_allocator<Bubble*>::destroy<Bubble*>(Bubble**) [149]
-----------------------------------------------
                0.00    0.00      44/44          std::enable_if<std::allocator_traits<std::allocator<Bubble*> >::__construct_helper<Bubble*, Bubble*>::value, void>::type std::allocator_traits<std::allocator<Bubble*> >::_S_construct<Bubble*, Bubble*>(std::allocator<Bubble*>&, Bubble**, Bubble*&&) [152]
[150]    0.0    0.00    0.00      44         void __gnu_cxx::new_allocator<Bubble*>::construct<Bubble*, Bubble*>(Bubble**, Bubble*&&) [150]
                0.00    0.00      44/182         Bubble*&& std::forward<Bubble*>(std::remove_reference<Bubble*>::type&) [127]
                0.00    0.00      44/1325        operator new(unsigned int, void*) [79]
-----------------------------------------------
                0.00    0.00      44/44          void std::allocator_traits<std::allocator<Bubble*> >::destroy<Bubble*>(std::allocator<Bubble*>&, Bubble**) [153]
[151]    0.0    0.00    0.00      44         std::enable_if<std::allocator_traits<std::allocator<Bubble*> >::__destroy_helper<Bubble*>::value, void>::type std::allocator_traits<std::allocator<Bubble*> >::_S_destroy<Bubble*>(std::allocator<Bubble*>&, Bubble**) [151]
                0.00    0.00      44/44          void __gnu_cxx::new_allocator<Bubble*>::destroy<Bubble*>(Bubble**) [149]
-----------------------------------------------
                0.00    0.00      44/44          _ZNSt16allocator_traitsISaIP6BubbleEE9constructIS1_IS1_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS2_PT_DpOS5_ [154]
[152]    0.0    0.00    0.00      44         std::enable_if<std::allocator_traits<std::allocator<Bubble*> >::__construct_helper<Bubble*, Bubble*>::value, void>::type std::allocator_traits<std::allocator<Bubble*> >::_S_construct<Bubble*, Bubble*>(std::allocator<Bubble*>&, Bubble**, Bubble*&&) [152]
                0.00    0.00      44/182         Bubble*&& std::forward<Bubble*>(std::remove_reference<Bubble*>::type&) [127]
                0.00    0.00      44/44          void __gnu_cxx::new_allocator<Bubble*>::construct<Bubble*, Bubble*>(Bubble**, Bubble*&&) [150]
-----------------------------------------------
                0.00    0.00      44/44          std::vector<Bubble*, std::allocator<Bubble*> >::pop_back() [156]
[153]    0.0    0.00    0.00      44         void std::allocator_traits<std::allocator<Bubble*> >::destroy<Bubble*>(std::allocator<Bubble*>&, Bubble**) [153]
                0.00    0.00      44/44          std::enable_if<std::allocator_traits<std::allocator<Bubble*> >::__destroy_helper<Bubble*>::value, void>::type std::allocator_traits<std::allocator<Bubble*> >::_S_destroy<Bubble*>(std::allocator<Bubble*>&, Bubble**) [151]
-----------------------------------------------
                0.00    0.00       6/44          void std::vector<Bubble*, std::allocator<Bubble*> >::_M_emplace_back_aux<Bubble*>(Bubble*&&) [246]
                0.00    0.00      38/44          void std::vector<Bubble*, std::allocator<Bubble*> >::emplace_back<Bubble*>(Bubble*&&) [155]
[154]    0.0    0.00    0.00      44         _ZNSt16allocator_traitsISaIP6BubbleEE9constructIS1_IS1_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS2_PT_DpOS5_ [154]
                0.00    0.00      44/182         Bubble*&& std::forward<Bubble*>(std::remove_reference<Bubble*>::type&) [127]
                0.00    0.00      44/44          std::enable_if<std::allocator_traits<std::allocator<Bubble*> >::__construct_helper<Bubble*, Bubble*>::value, void>::type std::allocator_traits<std::allocator<Bubble*> >::_S_construct<Bubble*, Bubble*>(std::allocator<Bubble*>&, Bubble**, Bubble*&&) [152]
-----------------------------------------------
                0.00    0.00      44/44          std::vector<Bubble*, std::allocator<Bubble*> >::push_back(Bubble*&&) [157]
[155]    0.0    0.00    0.00      44         void std::vector<Bubble*, std::allocator<Bubble*> >::emplace_back<Bubble*>(Bubble*&&) [155]
                0.00    0.00      44/182         Bubble*&& std::forward<Bubble*>(std::remove_reference<Bubble*>::type&) [127]
                0.00    0.00      38/44          _ZNSt16allocator_traitsISaIP6BubbleEE9constructIS1_IS1_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS2_PT_DpOS5_ [154]
                0.00    0.00       6/6           void std::vector<Bubble*, std::allocator<Bubble*> >::_M_emplace_back_aux<Bubble*>(Bubble*&&) [246]
-----------------------------------------------
                0.00    0.00      44/44          GameWidget::OnTimer() [1]
[156]    0.0    0.00    0.00      44         std::vector<Bubble*, std::allocator<Bubble*> >::pop_back() [156]
                0.00    0.00      44/44          void std::allocator_traits<std::allocator<Bubble*> >::destroy<Bubble*>(std::allocator<Bubble*>&, Bubble**) [153]
-----------------------------------------------
                0.00    0.00      44/44          GameWidget::keyPressEvent(QKeyEvent*) [21]
[157]    0.0    0.00    0.00      44         std::vector<Bubble*, std::allocator<Bubble*> >::push_back(Bubble*&&) [157]
                0.00    0.00      44/176         std::remove_reference<Bubble*&>::type&& std::move<Bubble*&>(Bubble*&) [137]
                0.00    0.00      44/44          void std::vector<Bubble*, std::allocator<Bubble*> >::emplace_back<Bubble*>(Bubble*&&) [155]
-----------------------------------------------
                0.00    0.00      44/44          GameWidget::OnTimer() [1]
[158]    0.0    0.00    0.00      44         void std::swap<Bubble*>(Bubble*&, Bubble*&) [158]
                0.00    0.00     132/176         std::remove_reference<Bubble*&>::type&& std::move<Bubble*&>(Bubble*&) [137]
-----------------------------------------------
                0.00    0.00      10/30          __gnu_cxx::new_allocator<double>::allocate(unsigned int, void const*) [203]
                0.00    0.00      20/30          std::enable_if<std::allocator_traits<std::allocator<double> >::__maxsize_helper<std::allocator<double> const>::value, unsigned int>::type std::allocator_traits<std::allocator<double> >::_S_max_size<std::allocator<double> const>(std::allocator<double> const&) [171]
[159]    0.0    0.00    0.00      30         __gnu_cxx::new_allocator<double>::max_size() const [159]
-----------------------------------------------
                0.00    0.00      30/30          std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [161]
[160]    0.0    0.00    0.00      30         std::_Iter_base<double*, false>::_S_base(double*) [160]
-----------------------------------------------
                0.00    0.00      30/30          double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [212]
[161]    0.0    0.00    0.00      30         std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [161]
                0.00    0.00      30/30          std::_Iter_base<double*, false>::_S_base(double*) [160]
-----------------------------------------------
                0.00    0.00       9/27          __gnu_cxx::new_allocator<Wasp*>::allocate(unsigned int, void const*) [221]
                0.00    0.00      18/27          std::enable_if<std::allocator_traits<std::allocator<Wasp*> >::__maxsize_helper<std::allocator<Wasp*> const>::value, unsigned int>::type std::allocator_traits<std::allocator<Wasp*> >::_S_max_size<std::allocator<Wasp*> const>(std::allocator<Wasp*> const&) [183]
[162]    0.0    0.00    0.00      27         __gnu_cxx::new_allocator<Wasp*>::max_size() const [162]
-----------------------------------------------
                0.00    0.00      27/27          std::_Niter_base<Wasp**>::iterator_type std::__niter_base<Wasp**>(Wasp**) [164]
[163]    0.0    0.00    0.00      27         std::_Iter_base<Wasp**, false>::_S_base(Wasp**) [163]
-----------------------------------------------
                0.00    0.00      27/27          Wasp** std::__copy_move_a2<true, Wasp**, Wasp**>(Wasp**, Wasp**, Wasp**) [228]
[164]    0.0    0.00    0.00      27         std::_Niter_base<Wasp**>::iterator_type std::__niter_base<Wasp**>(Wasp**) [164]
                0.00    0.00      27/27          std::_Iter_base<Wasp**, false>::_S_base(Wasp**) [163]
-----------------------------------------------
                0.00    0.00       1/21          std::vector<double, std::allocator<double> >::~vector() [341]
                0.00    0.00      20/21          void std::vector<double, std::allocator<double> >::_M_emplace_back_aux<double const&>(double const&) [210]
[165]    0.0    0.00    0.00      21         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [165]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::max_size() const [168]
[166]    0.0    0.00    0.00      20         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [166]
-----------------------------------------------
                0.00    0.00      20/20          std::_Iter_base<std::move_iterator<double*>, true>::_S_base(std::move_iterator<double*>) [169]
[167]    0.0    0.00    0.00      20         std::move_iterator<double*>::base() const [167]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::_M_check_len(unsigned int, char const*) const [204]
[168]    0.0    0.00    0.00      20         std::vector<double, std::allocator<double> >::max_size() const [168]
                0.00    0.00      20/20          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [166]
                0.00    0.00      20/20          std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [172]
-----------------------------------------------
                0.00    0.00      20/20          std::_Miter_base<std::move_iterator<double*> >::iterator_type std::__miter_base<std::move_iterator<double*> >(std::move_iterator<double*>) [173]
[169]    0.0    0.00    0.00      20         std::_Iter_base<std::move_iterator<double*>, true>::_S_base(std::move_iterator<double*>) [169]
                0.00    0.00      20/20          std::move_iterator<double*>::base() const [167]
-----------------------------------------------
                0.00    0.00      20/20          std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double*, std::move_iterator<double*> >(double*) [174]
[170]    0.0    0.00    0.00      20         std::move_iterator<double*>::move_iterator(double*) [170]
-----------------------------------------------
                0.00    0.00      20/20          std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [172]
[171]    0.0    0.00    0.00      20         std::enable_if<std::allocator_traits<std::allocator<double> >::__maxsize_helper<std::allocator<double> const>::value, unsigned int>::type std::allocator_traits<std::allocator<double> >::_S_max_size<std::allocator<double> const>(std::allocator<double> const&) [171]
                0.00    0.00      20/30          __gnu_cxx::new_allocator<double>::max_size() const [159]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::max_size() const [168]
[172]    0.0    0.00    0.00      20         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [172]
                0.00    0.00      20/20          std::enable_if<std::allocator_traits<std::allocator<double> >::__maxsize_helper<std::allocator<double> const>::value, unsigned int>::type std::allocator_traits<std::allocator<double> >::_S_max_size<std::allocator<double> const>(std::allocator<double> const&) [171]
-----------------------------------------------
                0.00    0.00      20/20          double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [216]
[173]    0.0    0.00    0.00      20         std::_Miter_base<std::move_iterator<double*> >::iterator_type std::__miter_base<std::move_iterator<double*> >(std::move_iterator<double*>) [173]
                0.00    0.00      20/20          std::_Iter_base<std::move_iterator<double*>, true>::_S_base(std::move_iterator<double*>) [169]
-----------------------------------------------
                0.00    0.00      20/20          double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [215]
[174]    0.0    0.00    0.00      20         std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double*, std::move_iterator<double*> >(double*) [174]
                0.00    0.00      20/20          std::move_iterator<double*>::move_iterator(double*) [170]
-----------------------------------------------
                0.00    0.00       1/19          std::vector<Wasp*, std::allocator<Wasp*> >::~vector() [335]
                0.00    0.00      18/19          void std::vector<Wasp*, std::allocator<Wasp*> >::_M_emplace_back_aux<Wasp* const&>(Wasp* const&) [226]
[175]    0.0    0.00    0.00      19         std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_M_get_Tp_allocator() [175]
-----------------------------------------------
                0.00    0.00       6/18          __gnu_cxx::new_allocator<Bubble*>::allocate(unsigned int, void const*) [239]
                0.00    0.00      12/18          std::enable_if<std::allocator_traits<std::allocator<Bubble*> >::__maxsize_helper<std::allocator<Bubble*> const>::value, unsigned int>::type std::allocator_traits<std::allocator<Bubble*> >::_S_max_size<std::allocator<Bubble*> const>(std::allocator<Bubble*> const&) [194]
[176]    0.0    0.00    0.00      18         __gnu_cxx::new_allocator<Bubble*>::max_size() const [176]
-----------------------------------------------
                0.00    0.00      18/18          std::vector<Wasp*, std::allocator<Wasp*> >::max_size() const [179]
[177]    0.0    0.00    0.00      18         std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_M_get_Tp_allocator() const [177]
-----------------------------------------------
                0.00    0.00      18/18          std::_Iter_base<std::move_iterator<Wasp**>, true>::_S_base(std::move_iterator<Wasp**>) [181]
[178]    0.0    0.00    0.00      18         std::move_iterator<Wasp**>::base() const [178]
-----------------------------------------------
                0.00    0.00      18/18          std::vector<Wasp*, std::allocator<Wasp*> >::_M_check_len(unsigned int, char const*) const [222]
[179]    0.0    0.00    0.00      18         std::vector<Wasp*, std::allocator<Wasp*> >::max_size() const [179]
                0.00    0.00      18/18          std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_M_get_Tp_allocator() const [177]
                0.00    0.00      18/18          std::allocator_traits<std::allocator<Wasp*> >::max_size(std::allocator<Wasp*> const&) [184]
-----------------------------------------------
                0.00    0.00      18/18          std::_Niter_base<Bubble**>::iterator_type std::__niter_base<Bubble**>(Bubble**) [186]
[180]    0.0    0.00    0.00      18         std::_Iter_base<Bubble**, false>::_S_base(Bubble**) [180]
-----------------------------------------------
                0.00    0.00      18/18          std::_Miter_base<std::move_iterator<Wasp**> >::iterator_type std::__miter_base<std::move_iterator<Wasp**> >(std::move_iterator<Wasp**>) [185]
[181]    0.0    0.00    0.00      18         std::_Iter_base<std::move_iterator<Wasp**>, true>::_S_base(std::move_iterator<Wasp**>) [181]
                0.00    0.00      18/18          std::move_iterator<Wasp**>::base() const [178]
-----------------------------------------------
                0.00    0.00      18/18          std::move_iterator<Wasp**> std::__make_move_if_noexcept_iterator<Wasp**, std::move_iterator<Wasp**> >(Wasp**) [187]
[182]    0.0    0.00    0.00      18         std::move_iterator<Wasp**>::move_iterator(Wasp**) [182]
-----------------------------------------------
                0.00    0.00      18/18          std::allocator_traits<std::allocator<Wasp*> >::max_size(std::allocator<Wasp*> const&) [184]
[183]    0.0    0.00    0.00      18         std::enable_if<std::allocator_traits<std::allocator<Wasp*> >::__maxsize_helper<std::allocator<Wasp*> const>::value, unsigned int>::type std::allocator_traits<std::allocator<Wasp*> >::_S_max_size<std::allocator<Wasp*> const>(std::allocator<Wasp*> const&) [183]
                0.00    0.00      18/27          __gnu_cxx::new_allocator<Wasp*>::max_size() const [162]
-----------------------------------------------
                0.00    0.00      18/18          std::vector<Wasp*, std::allocator<Wasp*> >::max_size() const [179]
[184]    0.0    0.00    0.00      18         std::allocator_traits<std::allocator<Wasp*> >::max_size(std::allocator<Wasp*> const&) [184]
                0.00    0.00      18/18          std::enable_if<std::allocator_traits<std::allocator<Wasp*> >::__maxsize_helper<std::allocator<Wasp*> const>::value, unsigned int>::type std::allocator_traits<std::allocator<Wasp*> >::_S_max_size<std::allocator<Wasp*> const>(std::allocator<Wasp*> const&) [183]
-----------------------------------------------
                0.00    0.00      18/18          Wasp** std::copy<std::move_iterator<Wasp**>, Wasp**>(std::move_iterator<Wasp**>, std::move_iterator<Wasp**>, Wasp**) [232]
[185]    0.0    0.00    0.00      18         std::_Miter_base<std::move_iterator<Wasp**> >::iterator_type std::__miter_base<std::move_iterator<Wasp**> >(std::move_iterator<Wasp**>) [185]
                0.00    0.00      18/18          std::_Iter_base<std::move_iterator<Wasp**>, true>::_S_base(std::move_iterator<Wasp**>) [181]
-----------------------------------------------
                0.00    0.00      18/18          Bubble** std::__copy_move_a2<true, Bubble**, Bubble**>(Bubble**, Bubble**, Bubble**) [249]
[186]    0.0    0.00    0.00      18         std::_Niter_base<Bubble**>::iterator_type std::__niter_base<Bubble**>(Bubble**) [186]
                0.00    0.00      18/18          std::_Iter_base<Bubble**, false>::_S_base(Bubble**) [180]
-----------------------------------------------
                0.00    0.00      18/18          Wasp** std::__uninitialized_move_if_noexcept_a<Wasp**, Wasp**, std::allocator<Wasp*> >(Wasp**, Wasp**, Wasp**, std::allocator<Wasp*>&) [231]
[187]    0.0    0.00    0.00      18         std::move_iterator<Wasp**> std::__make_move_if_noexcept_iterator<Wasp**, std::move_iterator<Wasp**> >(Wasp**) [187]
                0.00    0.00      18/18          std::move_iterator<Wasp**>::move_iterator(Wasp**) [182]
-----------------------------------------------
                0.00    0.00       1/13          std::vector<Bubble*, std::allocator<Bubble*> >::~vector() [337]
                0.00    0.00      12/13          void std::vector<Bubble*, std::allocator<Bubble*> >::_M_emplace_back_aux<Bubble*>(Bubble*&&) [246]
[188]    0.0    0.00    0.00      13         std::_Vector_base<Bubble*, std::allocator<Bubble*> >::_M_get_Tp_allocator() [188]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<Bubble*, std::allocator<Bubble*> >::max_size() const [191]
[189]    0.0    0.00    0.00      12         std::_Vector_base<Bubble*, std::allocator<Bubble*> >::_M_get_Tp_allocator() const [189]
-----------------------------------------------
                0.00    0.00      12/12          std::_Iter_base<std::move_iterator<Bubble**>, true>::_S_base(std::move_iterator<Bubble**>) [192]
[190]    0.0    0.00    0.00      12         std::move_iterator<Bubble**>::base() const [190]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<Bubble*, std::allocator<Bubble*> >::_M_check_len(unsigned int, char const*) const [241]
[191]    0.0    0.00    0.00      12         std::vector<Bubble*, std::allocator<Bubble*> >::max_size() const [191]
                0.00    0.00      12/12          std::_Vector_base<Bubble*, std::allocator<Bubble*> >::_M_get_Tp_allocator() const [189]
                0.00    0.00      12/12          std::allocator_traits<std::allocator<Bubble*> >::max_size(std::allocator<Bubble*> const&) [195]
-----------------------------------------------
                0.00    0.00      12/12          std::_Miter_base<std::move_iterator<Bubble**> >::iterator_type std::__miter_base<std::move_iterator<Bubble**> >(std::move_iterator<Bubble**>) [196]
[192]    0.0    0.00    0.00      12         std::_Iter_base<std::move_iterator<Bubble**>, true>::_S_base(std::move_iterator<Bubble**>) [192]
                0.00    0.00      12/12          std::move_iterator<Bubble**>::base() const [190]
-----------------------------------------------
                0.00    0.00      12/12          std::move_iterator<Bubble**> std::__make_move_if_noexcept_iterator<Bubble**, std::move_iterator<Bubble**> >(Bubble**) [197]
[193]    0.0    0.00    0.00      12         std::move_iterator<Bubble**>::move_iterator(Bubble**) [193]
-----------------------------------------------
                0.00    0.00      12/12          std::allocator_traits<std::allocator<Bubble*> >::max_size(std::allocator<Bubble*> const&) [195]
[194]    0.0    0.00    0.00      12         std::enable_if<std::allocator_traits<std::allocator<Bubble*> >::__maxsize_helper<std::allocator<Bubble*> const>::value, unsigned int>::type std::allocator_traits<std::allocator<Bubble*> >::_S_max_size<std::allocator<Bubble*> const>(std::allocator<Bubble*> const&) [194]
                0.00    0.00      12/18          __gnu_cxx::new_allocator<Bubble*>::max_size() const [176]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<Bubble*, std::allocator<Bubble*> >::max_size() const [191]
[195]    0.0    0.00    0.00      12         std::allocator_traits<std::allocator<Bubble*> >::max_size(std::allocator<Bubble*> const&) [195]
                0.00    0.00      12/12          std::enable_if<std::allocator_traits<std::allocator<Bubble*> >::__maxsize_helper<std::allocator<Bubble*> const>::value, unsigned int>::type std::allocator_traits<std::allocator<Bubble*> >::_S_max_size<std::allocator<Bubble*> const>(std::allocator<Bubble*> const&) [194]
-----------------------------------------------
                0.00    0.00      12/12          Bubble** std::copy<std::move_iterator<Bubble**>, Bubble**>(std::move_iterator<Bubble**>, std::move_iterator<Bubble**>, Bubble**) [253]
[196]    0.0    0.00    0.00      12         std::_Miter_base<std::move_iterator<Bubble**> >::iterator_type std::__miter_base<std::move_iterator<Bubble**> >(std::move_iterator<Bubble**>) [196]
                0.00    0.00      12/12          std::_Iter_base<std::move_iterator<Bubble**>, true>::_S_base(std::move_iterator<Bubble**>) [192]
-----------------------------------------------
                0.00    0.00      12/12          Bubble** std::__uninitialized_move_if_noexcept_a<Bubble**, Bubble**, std::allocator<Bubble*> >(Bubble**, Bubble**, Bubble**, std::allocator<Bubble*>&) [252]
[197]    0.0    0.00    0.00      12         std::move_iterator<Bubble**> std::__make_move_if_noexcept_iterator<Bubble**, std::move_iterator<Bubble**> >(Bubble**) [197]
                0.00    0.00      12/12          std::move_iterator<Bubble**>::move_iterator(Bubble**) [193]
-----------------------------------------------
                0.00    0.00      11/11          void std::_Destroy<double*>(double*, double*) [200]
[198]    0.0    0.00    0.00      11         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [198]
-----------------------------------------------
                0.00    0.00       1/11          std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [333]
                0.00    0.00      10/11          void std::vector<double, std::allocator<double> >::_M_emplace_back_aux<double const&>(double const&) [210]
[199]    0.0    0.00    0.00      11         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned int) [199]
                0.00    0.00      10/10          __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned int) [202]
-----------------------------------------------
                0.00    0.00      11/11          void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [201]
[200]    0.0    0.00    0.00      11         void std::_Destroy<double*>(double*, double*) [200]
                0.00    0.00      11/11          void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [198]
-----------------------------------------------
                0.00    0.00       1/11          std::vector<double, std::allocator<double> >::~vector() [341]
                0.00    0.00      10/11          void std::vector<double, std::allocator<double> >::_M_emplace_back_aux<double const&>(double const&) [210]
[201]    0.0    0.00    0.00      11         void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [201]
                0.00    0.00      11/11          void std::_Destroy<double*>(double*, double*) [200]
-----------------------------------------------
                0.00    0.00      10/10          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned int) [199]
[202]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned int) [202]
-----------------------------------------------
                0.00    0.00      10/10          std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned int) [208]
[203]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<double>::allocate(unsigned int, void const*) [203]
                0.00    0.00      10/30          __gnu_cxx::new_allocator<double>::max_size() const [159]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<double, std::allocator<double> >::_M_emplace_back_aux<double const&>(double const&) [210]
[204]    0.0    0.00    0.00      10         std::vector<double, std::allocator<double> >::_M_check_len(unsigned int, char const*) const [204]
                0.00    0.00      40/50          std::vector<double, std::allocator<double> >::size() const [138]
                0.00    0.00      20/20          std::vector<double, std::allocator<double> >::max_size() const [168]
                0.00    0.00      10/434         unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&) [104]
-----------------------------------------------
                0.00    0.00      10/10          double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [211]
[205]    0.0    0.00    0.00      10         double* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [205]
-----------------------------------------------
                0.00    0.00      10/10          void std::_Destroy<Wasp**>(Wasp**, Wasp**) [218]
[206]    0.0    0.00    0.00      10         void std::_Destroy_aux<true>::__destroy<Wasp**>(Wasp**, Wasp**) [206]
-----------------------------------------------
                0.00    0.00       1/10          std::_Vector_base<Wasp*, std::allocator<Wasp*> >::~_Vector_base() [321]
                0.00    0.00       9/10          void std::vector<Wasp*, std::allocator<Wasp*> >::_M_emplace_back_aux<Wasp* const&>(Wasp* const&) [226]
[207]    0.0    0.00    0.00      10         std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_M_deallocate(Wasp**, unsigned int) [207]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<Wasp*>::deallocate(Wasp**, unsigned int) [220]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<double, std::allocator<double> >::_M_emplace_back_aux<double const&>(double const&) [210]
[208]    0.0    0.00    0.00      10         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned int) [208]
                0.00    0.00      10/10          __gnu_cxx::new_allocator<double>::allocate(unsigned int, void const*) [203]
-----------------------------------------------
                0.00    0.00      10/10          double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [213]
[209]    0.0    0.00    0.00      10         double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [209]
                0.00    0.00      10/10          double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [216]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<double, std::allocator<double> >::push_back(double const&) [99]
[210]    0.0    0.00    0.00      10         void std::vector<double, std::allocator<double> >::_M_emplace_back_aux<double const&>(double const&) [210]
                0.00    0.00      20/21          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [165]
                0.00    0.00      10/10          std::vector<double, std::allocator<double> >::_M_check_len(unsigned int, char const*) const [204]
                0.00    0.00      10/10          std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned int) [208]
                0.00    0.00      10/1546        double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [76]
                0.00    0.00      10/50          std::vector<double, std::allocator<double> >::size() const [138]
                0.00    0.00      10/512         decltype (_S_construct({parm#1}, {parm#2}, (forward<double const&>)({parm#3}))) std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [98]
                0.00    0.00      10/10          double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [215]
                0.00    0.00      10/11          void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [201]
                0.00    0.00      10/11          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned int) [199]
-----------------------------------------------
